name,latitude,longitude
Pécs,46.0804,18.2200
Szekszárd,46.3440,18.7130
Eger,47.8950,20.3830
Vác,47.7837,19.1332
Sukabumi,-6.9096,106.9000
Surakarta,-7.5650,110.8250
Bogor,-6.5700,106.7500
Magelang,-7.4696,110.1800
Majene,-3.5336,118.9660
Ende,-8.8623,121.6489
Maumere,-8.6189,122.2123
Kediri,-7.7896,112.0000
Sibolga,1.7500,98.8000
Binjai,3.6204,98.5001
Tebingtinggi,3.3304,99.1300
Lhokseumawe,5.1914,97.1415
Bekasi,-6.2173,106.9723
Malang,-7.9800,112.6100
Pakalongan,-6.8796,109.6700
Madiun,-7.6346,111.5150
Tegal,-6.8696,109.1200
Cirebon,-6.7333,108.5666
Medan,3.5800,98.6500
Salatiga,-7.3095,110.4901
Poso,-1.3896,120.7600
Surabaya,-7.2492,112.7508
Jakarta,-6.1744,106.8294
Pematangsiantar,2.9614,99.0615
Probolinggo,-7.7496,113.1500
Pasuruan,-7.6296,112.9000
Mojokerto,-7.4696,112.4300
Baubau,-5.4699,122.6163
Parepare,-4.0167,119.6333
Blitar,-8.0696,112.1500
Watampone,-4.5328,120.3334
Raba,-8.4500,118.7666
Tuban,-6.8995,112.0500
Pati,-6.7415,111.0347
Kotabumi,-4.8333,104.9000
Denpasar,-8.6500,115.2200
Kuta,-8.7151,115.1841
Biak,-1.1615,136.0485
Perabumulih,-3.4432,104.2315
Sungaipenuh,-2.0631,101.3964
Manado,1.4800,124.8500
Timika,-4.5496,136.8900
Amahai,-3.3281,128.9405
Telukbutun,4.2170,108.2000
Sampit,-2.5329,112.9500
Martapura,-3.4135,114.8365
Jambi,-1.5900,103.6100
Tanjungpandan,-2.7500,107.6500
Sumenep,-7.0049,113.8496
Tarakan,3.3000,117.6330
Sorong,-0.8554,131.2850
Singkawang,0.9120,108.9655
Bukittinggi,-0.3031,100.3615
Tasikmalaya,-7.3254,108.2147
Sawahlunto,-0.6663,100.7833
Langsa,4.6736,97.9664
Ruteng,-8.6118,120.4698
Merauke,-8.4932,140.4018
Banyuwangi,-8.1950,114.3696
Jember,-8.1727,113.6873
Nabire,-3.3515,135.5134
Lahat,-3.8000,103.5333
Cilacap,-7.7188,109.0154
Indramayu,-6.3356,108.3190
Praya,-8.7223,116.2923
Waingapu,-9.6582,120.2530
Ternate,0.7930,127.3630
Kualakapuas,-3.0996,114.3500
Balikpapan,-1.2500,116.8300
Bontang,0.1333,117.5000
Singaraja,-8.1152,115.0944
Pinrang,-3.7857,119.6522
Makale,-3.0968,119.8531
Palopo,-3.0999,120.2363
Luwuk,-0.9396,122.7900
Tarutung,2.0171,98.9667
Padangsidempuan,1.3887,99.2734
Padangpanjang,-0.4496,100.4167
Ambon,-3.7167,128.2000
Padang,-0.9600,100.3600
Banda Aceh,5.5500,95.3200
Bandar Lampung,-5.4300,105.2700
Bandung,-6.9500,107.5700
Bandjarmasin,-3.3300,114.5801
Bengkulu,-3.8000,102.2700
Gorontalo,0.5500,123.0700
Jayapura,-2.5330,140.7000
Kendari,-3.9553,122.5973
Kupang,-10.1787,123.5830
Ujungpandang,-5.1400,119.4320
Mamuju,-2.6806,118.8861
Manokwari,-0.8711,134.0693
Palangkaraya,-2.2096,113.9100
Palembang,-2.9800,104.7500
Palu,-0.9070,119.8330
Pangkalpinang,-2.0800,106.1500
Pekanbaru,0.5650,101.4250
Pontianak,-0.0300,109.3200
Samarinda,-0.5000,117.1500
Semarang,-6.9666,110.4200
Serang,-6.1100,106.1496
Tanjung Selor,2.8375,117.3653
Tanjungpinang,0.9168,104.4714
Yogyakarta,-7.7800,110.3750
Mataram,-8.5795,116.1350
Sofifi,0.7373,127.5588
Tidore,0.6964,127.4360
Sligo,54.2671,-8.4833
Mullingar,53.5333,-7.3500
Drogheda,53.7193,-6.3478
Dundalk,54.0004,-6.4167
Muineachan,54.2500,-6.9667
Port Laoise,53.0322,-7.3000
Longford,53.7333,-7.8000
Shannon,52.7038,-8.8641
Tralee,52.2667,-9.7167
Lifford,54.8319,-7.4836
Wicklow,52.9750,-6.0494
Kilkenny,52.6545,-7.2523
An Cabhán,53.9908,-7.3606
Carrick on Shannon,53.9469,-8.0900
Wexford,52.3342,-6.4575
Donegal,54.6500,-8.1167
Killarney,52.0504,-9.5167
Ros Comain,53.6333,-8.1833
Galway,53.2724,-9.0488
Cork,51.8986,-8.4958
Dublin,53.3331,-6.2489
Trim,53.5550,-6.7917
Waterford,52.2583,-7.1119
Limerick,52.6647,-8.6231
Clonmel,52.3550,-7.7039
Nenagh,52.8619,-8.1967
Swords,53.4597,-6.2181
Dunleary,53.2925,-6.1286
Tallaght,53.2878,-6.3411
Castlebar,53.8500,-9.3000
Naas,53.2158,-6.6669
Carlow,52.8408,-6.9261
Ennis,52.8436,-8.9864
Tullamore,53.2739,-7.4889
Jerusalem,31.7784,35.2066
Beer Sheva,31.2500,34.8300
Nazareth,32.7040,35.2955
Tel Aviv-Yafo,32.0800,34.7700
Haifa,32.8204,34.9800
Ramla,31.9167,34.8667
Douglas,54.1504,-4.4800
Kavaratti,10.5626,72.6369
New Delhi,28.6000,77.2000
Tezpur,26.6338,92.8000
Jullundur,31.3349,75.5690
Navsari,20.8504,72.9200
Asansol,23.6833,86.9833
Port Blair,11.6670,92.7360
Kota,25.1800,75.8350
Saharanpur,29.9700,77.5500
Bhuj,23.2504,69.8100
Gurgaon,28.4500,77.0200
Simla,31.1000,77.1666
Muzaffarpur,26.1204,85.3799
Gaya,24.8000,85.0000
Ratlam,23.3504,75.0300
Gwalior,26.2300,78.1801
Baramula,34.2004,74.3500
Guwahati,26.1600,91.7700
Dispur,26.1440,91.7666
Bidar,17.9229,77.5175
Pune,18.5300,73.8500
Ahmedabad,23.0301,72.5800
Haldia,22.0257,88.0583
Bhagalpur,25.2300,86.9800
Ujjain,23.1904,75.7900
Tonk,26.1505,75.7900
Agartala,23.8354,91.2800
Silchar,24.7904,92.7900
Vellore,12.9204,79.1500
Bharatpur,27.2504,77.5000
Siliguri,26.7204,88.4550
Gangtok,27.3333,88.6166
Cuttack,20.4700,85.8899
Alipur Duar,26.4837,89.5667
Bhubaneshwar,20.2704,85.8274
Dibrugarh,27.4833,94.9000
Jorhat,26.7500,94.2167
Hospet,15.2804,76.3750
Tuticorin,8.8200,78.1300
Sangli,16.8604,74.5750
Sholapur,17.6704,75.9000
Mumbai,19.0170,72.8570
Diu,20.7197,70.9904
Sirsa,29.4904,75.0300
Mangalore,12.9000,74.8500
Thiruvananthapuram,8.5000,76.9500
Kochi,10.0150,76.2239
Bangalore,12.9700,77.5600
Proddatur,14.7504,78.5700
Tirupati,13.6504,79.4200
Vadodara,22.3100,73.1800
Surat,21.2000,72.8400
Aizawl,23.7104,92.7200
Bhopal,23.2500,77.4100
Hyderabad,17.4000,78.4800
Chandigarh,30.7200,76.7800
Gandhinagar,23.3004,72.6399
Imphal,24.8000,93.9500
Kohima,25.6670,94.1166
Lucknow,26.8550,80.9150
Bijapur,16.8354,75.7100
Chennai,13.0900,80.2800
Guntur,16.3300,80.4500
Rajahmundry,17.0303,81.7900
Haora,22.5804,88.3299
Raurkela,22.2304,84.8300
Dhanbad,23.8004,86.4200
Bhatpara,22.8504,88.5200
Kolkata,22.4950,88.3247
Shillong,25.5705,91.8800
Puri,19.8204,85.9000
Krishnanagar,23.3803,88.5300
Jamshedpur,22.7875,86.1975
Jodhpur,26.2918,73.0168
Sikar,27.6104,75.1400
Barddhaman,23.2504,87.8650
Medinipur,22.3304,87.1500
Vishakhapatnam,17.7300,83.3050
Silvassa,20.2666,73.0166
Kolhapur,16.7000,74.2200
Latur,18.4004,76.5700
Pondicherry,11.9350,79.8300
Brahmapur,19.3200,84.8000
Bhiwandi,19.3500,73.1300
Rajkot,22.3100,70.8000
Kalyan,19.2502,73.1602
Coimbatore,11.0000,76.9500
Nasik,20.0004,73.7800
Porbandar,21.6700,69.6700
Parbhani,19.2704,76.7600
Akola,20.7100,77.0100
Ahmednagar,19.1104,74.7500
Aurangabad,19.8957,75.3203
Daman,20.4170,72.8500
Ranchi,23.3700,85.3300
Itanagar,27.1004,93.6166
Raipur,21.2350,81.6350
Kozhikode,11.2504,75.7700
Machilipatnam,16.2004,81.1800
Khammam,17.2804,80.1601
Kakinada,16.9675,82.2375
Panaji,15.4920,73.8180
Bhavnagar,21.7784,72.1300
Karnal,29.6804,76.9700
Rohtak,28.9000,76.5800
Hisar,29.1700,75.7250
Abohar,30.1204,74.2900
Agra,27.1704,78.0150
Alwar,27.5454,76.6049
Bhilwara,25.3504,74.6350
Udaipur,24.6000,73.7300
Meerut,29.0004,77.7000
Delhi,28.6700,77.2300
Rampur,28.8154,79.0250
Ludhiana,30.9278,75.8723
Sonipat,29.0000,77.0200
Dehra Dun,30.3204,78.0500
Ghaziabad,28.6604,77.4084
Faridabad,28.4333,77.3167
Amravati,20.9500,77.7700
Bhiwani,28.8100,76.1250
Gulbarga,17.3500,76.8200
Mathura,27.5000,77.6700
Hapur,28.7437,77.7628
Bhilai,21.2167,81.4333
Warangal,18.0100,79.5800
Raichur,16.2104,77.3550
Firozabad,27.1500,78.3949
Burhanpur,21.3004,76.1300
Ambala,30.3200,76.8200
Varanasi,25.3300,83.0000
Hathras,27.6000,78.0500
Shahjahanpur,27.8804,79.9050
Jabalpur,23.1751,79.9551
Patiala,30.3204,76.3850
Nagpur,21.1700,79.0900
Bulandshahr,28.4104,77.8484
Nanded,19.1700,77.3000
Hoshiarpur,31.5200,75.9800
Aligarh,27.8922,78.0618
Mirzapur,25.1454,82.5700
Bikaner,28.0304,73.3299
Srinagar,34.1000,74.8150
Jhansi,25.4530,78.5575
Fatehpur,25.8804,80.8000
Sagar,23.8504,78.7500
Bahraich,27.6204,81.6699
Kanpur,26.4600,80.3200
Gorakhpur,26.7504,83.3800
Jammu,32.7118,74.8467
Nizamabad,18.6704,78.1000
Faizabad,26.7504,82.1700
Sopore,34.3000,74.4667
Allahabad,25.4550,81.8400
Sambalpur,21.4704,83.9701
Pathankot,32.2703,75.7200
Bilaspur,22.0904,82.1600
Indore,22.7151,75.8650
Sitapur,27.6300,80.7500
Malegaon,20.5604,74.5250
Dhule,20.9000,74.7700
Panipat,29.4004,76.9700
Muzaffarnagar,29.4850,77.6950
Ongole,15.5604,80.0500
Jaipur,26.9211,75.8100
Moradabad,28.8418,78.7568
Pali,25.7904,73.3299
Vijayawada,16.5200,80.6300
Budaun,28.0300,79.0900
Bareilly,28.3454,79.4200
Aurangabad,24.7704,84.3800
Vizianagaram,18.1204,83.5000
Chirala,15.8604,80.3400
Ajmer,26.4500,74.6400
Pilibhit,28.6400,79.8100
Hindupur,13.7804,77.4900
Mandya,12.5704,76.9200
Karimnagar,18.4604,79.1100
Tumkur,13.3300,77.1000
Mysore,12.3100,76.6600
Hubli,15.3600,75.1250
Shimoga,13.9304,75.5600
Chandrapur,19.9700,79.3000
Bellary,15.1500,76.9150
Davangere,14.4700,75.9200
Amritsar,31.6400,74.8700
Belgaum,15.8650,74.5050
Etawah,26.7855,79.0150
Patna,25.6250,85.1300
Purnia,25.7854,87.4800
Bhusawal,21.0200,75.8300
Nandyal,15.5204,78.4800
Kurnool,15.8300,78.0300
Kolar,13.1337,78.1334
Nellore,14.4400,79.9899
Tiruvannamalai,12.2604,79.1000
Kanchipuram,12.8337,79.7167
Valparai,10.3204,76.9700
Tiruppur,11.0804,77.3300
Alappuzha,9.5004,76.3700
Kollam,8.9004,76.5700
Karur,10.9504,78.0833
Kumbakonam,10.9805,79.4000
Thanjavur,10.7704,79.1500
Nagercoil,8.1804,77.4300
Tirunelveli,8.7304,77.6900
Rajapalaiyam,9.4204,77.5800
Salem,11.6700,78.1801
Tiruchirappalli,10.8100,78.6900
Madurai,9.9200,78.1200
Cuddalore,11.7204,79.7700
Dindigul,10.3800,78.0000
Mandali,33.7436,45.5464
Baghdad,33.3386,44.3939
As Sulaymaniyah,35.5613,45.4309
As Samawah,31.3099,45.2803
Ash Shatrah,31.4175,46.1772
Mosul,36.3450,43.1450
Kirkuk,35.4722,44.3923
Tikrit,34.5970,43.6770
Baqubah,33.7476,44.6573
Karbala,32.6149,44.0245
Al Amarah,31.8416,47.1512
Samarra,34.1940,43.8750
Ar Rutbah,33.0385,40.2845
Al Musayyib,32.7786,44.2900
Tall Afar,36.3760,42.4497
Ar Ramadi,33.4200,43.3000
Dahuk,36.8667,43.0000
Al Fallujah,33.3477,43.7773
Az Aubayr,30.3892,47.7080
Al Hillah,32.4721,44.4217
An Najaf,32.0003,44.3354
Ad Diwaniyah,31.9889,44.9240
Al Kut,32.4907,45.8304
An Nasiriyah,31.0429,46.2676
Basra,30.5135,47.8136
Zakho,37.1445,42.6872
Irbil,36.1790,44.0086
Bojnurd,37.4700,57.3200
Mahabad,36.7704,45.7200
Ardabil,38.2500,48.3000
Isfahan,32.7000,51.7000
Urmia,37.5300,45.0000
Zahedan,29.5000,60.8300
Īlām,33.6374,46.4227
Bandar-e-Abbas,27.2041,56.2721
Kermanshah,34.3800,47.0600
Tabriz,38.0863,46.3012
Khorramabad,33.4804,48.3500
Hamadan,34.7960,48.5150
Yasuj,30.6590,51.5940
Sari,36.5504,53.1000
Birjand,32.8800,59.2199
Kerman,30.3000,57.0800
Sārī,36.5633,53.0601
Ilam,33.6304,46.4300
Sanandaj,35.3000,47.0200
Abadan,30.3307,48.2797
Shiraz,29.6300,52.5700
Bandar-e Bushehr,28.9200,50.8300
Mashhad,36.2700,59.5700
Yazd,31.9201,54.3700
Semnan,35.5548,53.3743
Karaj,35.8004,50.9700
Maragheh,37.4204,46.2200
Borujerd,33.9200,48.8000
Amol,36.4713,52.3633
Saveh,35.0218,50.3314
Kashmar,35.1814,58.4515
Torbat-e Jam,35.2233,60.6129
Quchan,37.1118,58.5015
Khomeini Shahr,32.7004,51.4700
Shahrud,36.4229,54.9629
Ahar,38.4829,47.0629
Zabol,31.0215,61.4815
Qazvin,36.2700,50.0000
Sirjan,29.4700,55.7300
Marv Dasht,29.8014,52.8215
Bam,29.1077,58.3620
Qasr-e Shirin,34.5124,45.5772
Gonbad-e Kavus,37.2518,55.1715
Masjed Soleyman,31.9800,49.2999
Behbehan,30.5818,50.2615
Kashan,33.9804,51.5800
Fasa,28.9718,53.6715
Qomsheh,32.0115,51.8597
Varamin,35.3166,51.6466
Chabahar,25.3004,60.6299
Shar e Kord,32.3210,50.8540
Qom,34.6500,50.9500
Dezful,32.3804,48.4700
Gorgan,36.8303,54.4800
Rasht,37.3000,49.6300
Sabzewar,36.2200,57.6300
Tehran,35.6719,51.4243
Ahvaz,31.2800,48.7200
Malayer,34.3200,48.8500
Zanjan,36.6700,48.5000
Bijar,35.8741,47.5937
Neyshabur,36.2200,58.8200
Khvoy,38.5304,44.9700
Arak,34.0804,49.7000
Reykjavík,64.1500,-21.9500
Höfn,64.2723,-15.2139
Egilsstaðir,65.2674,-14.3950
Akureyi,65.6666,-18.1000
Sauðárkrókur,65.7464,-19.6390
Selfoss,63.9334,-20.9969
Keflavík,64.0166,-22.5666
Ísafjörður,66.0833,-23.1500
Borgarnes,64.5695,-21.8623
Venice,45.4387,12.3350
Trento,46.0804,11.1200
Cagliari,39.2224,9.1040
Rome,41.8960,12.4833
Trieste,45.6504,13.8000
Palermo,38.1250,13.3500
Marsala,37.8054,12.4387
Campobasso,41.5630,14.6560
L'Aquila,42.3504,13.3900
Civitavecchia,42.1004,11.8000
Catanzaro,38.9004,16.6000
Genoa,44.4100,8.9300
Ancona,43.6004,13.4999
Bologna,44.5004,11.3400
Potenza,40.6420,15.7990
Bari,41.1142,16.8728
Milan,45.4700,9.2050
Turin,45.0704,7.6700
Naples,40.8400,14.2450
Florence,43.7800,11.2500
Aosta,45.7370,7.3150
Perugia,43.1104,12.3900
Como,45.8100,9.0800
Novara,45.4500,8.6200
Asti,44.9300,8.2100
Sassari,40.7300,8.5700
Olbia,40.9143,9.5151
Modena,44.6500,10.9200
Ferrara,44.8504,11.6099
Ravenna,44.4204,12.2200
Treviso,45.6700,12.2400
Verona,45.4404,10.9900
Udine,46.0700,13.2400
Bolzano,46.5004,11.3600
Bergamo,45.7004,9.6700
Salerno,40.6804,14.7699
Pescara,42.4554,14.2187
Arezzo,43.4617,11.8750
Siena,43.3170,11.3500
Livorno,43.5511,10.3023
Pisa,43.7205,10.4000
Parma,44.8104,10.3200
Catania,37.5000,15.0800
Messina,38.2005,15.5500
Ragusa,36.9300,14.7300
Siracusa,37.0704,15.2900
Reggio di Calabria,38.1150,15.6414
Vibo Valentia,38.6666,16.1000
Crotone,39.0833,17.1233
Foggia,41.4605,15.5600
Barletta,41.3200,16.2700
Taranto,40.5084,17.2300
Brindisi,40.6403,17.9300
Lecce,40.3604,18.1500
Benevento,41.1337,14.7500
Caserta,41.0600,14.3374
Saint Helier,49.1833,-2.1000
Port Morant,17.8910,-76.3290
Kingston,17.9771,-76.7674
Black River,18.0310,-77.8520
Falmouth,18.4796,-77.6560
Lucea,18.4430,-78.1790
Mandeville,18.0330,-77.5000
May Pen,17.9666,-77.2333
Montego Bay,18.4667,-77.9167
Morant Bay,17.8814,-76.4093
Port Antonio,18.1590,-76.3800
Port Maria,18.3770,-76.9000
St. Ann's Bay,18.4326,-77.1995
Savanna-la-Mar,18.1640,-77.9480
Spanish Town,17.9833,-76.9500
Half Way Tree,18.0333,-76.8000
‘Ajlūn,32.3333,35.7528
Amman,31.9500,35.9333
Ma'an,30.1920,35.7360
Al Aqabah,29.5270,35.0777
Al Mafraq,32.2833,36.2333
Irbid,32.5500,35.8500
As Salt,32.0392,35.7272
Jarash,32.2808,35.8993
Az Zarqa,32.0700,36.1000
Al Karak,31.1851,35.7047
At Tafilah,30.8333,35.6000
Mādabā,31.7160,35.7939
Muroran,42.3500,140.9800
Iwaki,37.0553,140.8900
Sakata,38.9200,139.8501
Tottori,35.5004,134.2333
Maizuru,35.4504,135.3333
Hamamatsu,34.7181,137.7327
Takaoka,36.6700,137.0000
Asahikawa,43.7550,142.3800
Tsuruoka,38.7004,139.8302
Otaru,43.1887,140.9783
Kawagoe,35.9177,139.4911
Hachiōji,35.6577,139.3261
Hirosaki,40.5700,140.4700
Kure,34.2510,132.5656
Hachinohe,40.5100,141.5400
Matsumoto,36.2404,137.9700
Tokyo,35.6850,139.7514
Tomakomai,42.6504,141.5500
Obihiro,42.9304,143.1700
Nagaoka,37.4504,138.8600
Kōriyama,37.4100,140.3800
Shimonoseki,33.9654,130.9454
Sasebo,33.1631,129.7177
Kanoya,31.3833,130.8500
Kitakyūshū,33.8704,130.8200
Akita,39.7100,140.0900
Aomori,40.8250,140.7100
Chiba,35.6000,140.1167
Fukui,36.0704,136.2200
Fukuoka,33.5950,130.4100
Fukushima,37.7400,140.4700
Gifu,35.4231,136.7628
Hiroshima,34.3878,132.4429
Kagoshima,31.5860,130.5611
Kanazawa,36.5600,136.6400
Kōbe,34.6800,135.1700
Kōchi,33.5624,133.5375
Kōfu,35.6504,138.5833
Kumamoto,32.8009,130.7006
Kyoto,35.0300,135.7500
Maebashi,36.3927,139.0727
Matsue,35.4670,133.0666
Matsuyama,33.8455,132.7658
Mito,36.3704,140.4800
Miyazaki,31.9182,131.4184
Morioka,39.7200,141.1300
Nagano,36.6500,138.1700
Nagasaki,32.7650,129.8850
Nagoya,35.1550,136.9150
Naha,26.2072,127.6730
Niigata,37.9200,139.0400
Ōita,33.2432,131.5979
Okayama,34.6720,133.9171
Ōsaka,34.7500,135.4601
Ōtsu,35.0064,135.8674
Sapporo,43.0750,141.3400
Sendai,38.2871,141.0217
Shizuoka,34.9858,138.3854
Takamatsu,34.3447,134.0448
Tokushima,34.0674,134.5525
Tottori,35.5000,134.2333
Toyama,36.7000,137.2300
Tsu,34.7171,136.5167
Utsunomiya,36.5500,139.8700
Wakayama,34.2231,135.1677
Yamagata,38.2705,140.3200
Yamaguchi,34.1833,131.4667
Yokohama,35.3200,139.5800
Saitama,35.9000,139.6500
Saga,33.2333,130.3000
Kawasaki,35.5300,139.7050
Nara,34.6833,135.8333
Kushiro,42.9750,144.3747
Kitami,43.8504,143.9000
Hakodate,41.7950,140.7400
Namanga,-2.5396,36.8000
Nairobi,-1.2833,36.8167
Moyale,3.5200,39.0500
Malindi,-3.2100,40.1000
Kisumu,-0.0900,34.7500
Mwingi,-0.9296,38.0700
Eldama Ravine,0.0504,35.7200
Nanyuki,0.0204,37.0600
Mombasa,-4.0400,39.6899
Tsavo,-2.9828,38.4666
Nyeri,-0.4170,36.9510
Voi,-3.3696,38.5700
Garissa,-0.4396,39.6700
Kendu Bay,-0.3596,34.6400
Kakamega,0.2904,34.7300
Sotik,-0.6796,35.1200
Nakuru,-0.2800,36.0700
Witu,-2.3796,40.4300
Embu,-0.5196,37.4500
Homa Bay,-0.5273,34.4571
Isiolo,0.3546,37.5822
Iten,0.6703,35.5081
Kabarnet,0.4919,35.7430
Kajiado,-1.8524,36.7768
Kapenguria,1.2389,35.1119
Kapsabet,0.2039,35.1050
Kericho,-0.3596,35.2800
Kerugoya,-0.4989,37.2803
Kiambu,-1.1714,36.8356
Kilifi,-3.6096,39.8500
Kisii,-0.6696,34.7600
Kitale,1.0305,34.9899
Kitui,-1.3670,38.0106
Kwale,-4.1737,39.4521
Lamu,-2.2620,40.9197
Lodwar,3.1304,35.5700
Machakos,-1.5095,37.2600
Mandera,3.9414,41.8625
Maralal,1.1105,36.6800
Marsabit,2.3300,37.9800
Mbale,0.0821,34.7214
Meru,0.0600,37.6400
Migori,-1.0634,34.4731
Murang’a,-0.7210,37.1526
Mwatate,-3.5050,38.3772
Narok,-1.0808,35.8711
Nyamira,-0.5633,34.9358
Ol Kalou,-0.2643,36.3788
Rumuruti,0.2725,36.5381
Siaya,0.0612,34.2882
Wajir,1.7504,40.0500
Wote,-1.7808,37.6288
Busia,0.4586,34.1160
Kathwana,-0.3314,37.8686
Bomet,-0.7813,35.3416
Bungoma,0.5704,34.5600
Eldoret,0.5200,35.2700
Hola,-1.4993,40.0301
Karungu,-0.8496,34.1500
Naivasha,-0.7096,36.4300
Thika,-1.0396,37.0900
Konza,-1.7496,37.1200
Bishkek,42.8731,74.5852
Kara Balta,42.8306,73.8857
Cholpon Ata,42.6513,77.0811
Tash Komur,41.3419,72.2314
Karakol,42.4920,78.3818
At Bashy,41.1725,75.7968
Naryn,41.4263,75.9911
Jalal Abad,40.9429,73.0025
Kok Yangak,41.0307,73.2058
Toktogul,41.8826,72.9372
Talas,42.5184,72.2429
Osh,40.5404,72.7900
Balykchy,42.4560,76.1854
Tokmak,42.8299,75.2846
Batken,40.0626,70.8194
Phnom Penh,11.5500,104.9166
Ta Khmau,11.4833,104.9500
Sisophon,13.5838,102.9833
Sâmraông,14.1817,103.5176
Sihanoukville,10.6359,103.5017
Phnum Tbeng Meanchey,13.8167,104.9667
Senmonorom,12.4500,107.2000
Ban Lŭng,13.7394,106.9873
Pursat,12.5337,103.9167
Prey Veng,11.4840,105.3240
Siem Reap,13.3666,103.8500
Stoeng Treng,13.5230,105.9740
Svay Rieng,11.0800,105.8010
Takéo,10.9838,104.7833
Battambang,13.1000,103.2000
Kampong Cham,12.0004,105.4500
Kompong Chhnang,12.2505,104.6666
Kampong Spoe,11.4520,104.5190
Kampong Thom,12.7111,104.8887
Kampot,10.6171,104.1833
Krong Koh Kong,11.6175,102.9849
Kracheh,12.4690,106.0240
Krong Kep,10.4829,104.3167
Pailin,12.8489,102.6093
Suŏng,11.9118,105.6582
Kampong Thum,12.7120,104.8890
Lumphat,13.5070,106.9810
Tarawa,1.3382,173.0176
Moroni,-11.7042,43.2402
Basseterre,17.3020,-62.7170
Pyongsan,38.3367,126.3866
Kimhyonggwon,40.8175,128.1553
Chongju,39.6813,125.2163
Ongjin,37.9371,125.3571
Chongjin,41.7846,129.7900
Chosan,40.8255,125.8008
Changyon,38.2517,125.1021
Hamhung,39.9101,127.5454
Sunchon,39.4236,125.9390
Kilchu,40.9604,129.3204
Taedong,40.6171,125.4501
Sariwon,38.5070,125.7620
P’yŏngsŏng,39.2464,125.8719
Wonsan,39.1605,127.4308
Munchon,39.3813,127.2517
Manpo,41.1454,126.2958
Sinuiju,40.0859,124.4213
Sin-Ni,39.4880,125.4640
Musan,42.2304,129.2304
Kaesong,37.9640,126.5644
Kimchaek,40.6723,129.2027
Hungnam,39.8231,127.6232
Haeju,38.0394,125.7144
Kanggye,40.9732,126.6032
Hyeson,41.3927,128.1927
Rajin,42.2489,130.3003
Sonbong,42.3377,130.4027
Pyongyang,39.0194,125.7547
Nampo,38.7669,125.4524
Gyeongju,35.8428,129.2117
Iksan,35.9410,126.9454
Songnam,37.4386,127.1378
Ulsan,35.5467,129.3170
Wonju,37.3551,127.9396
Seoul,37.5663,126.9997
Ansan,37.3481,126.8595
Gunsan,35.9818,126.7160
Jeju,33.5101,126.5219
Jeonju,35.8314,127.1404
Busan,35.0951,129.0100
Incheon,37.4761,126.6422
Daegu,35.8668,128.6070
Gwangju,35.1710,126.9104
Daejeon,36.3355,127.4250
Changwon,35.2191,128.5836
Sokcho,38.2087,128.5912
Eumseong,36.9353,127.6897
Chuncheon,37.8747,127.7342
Goyang,37.6527,126.8372
Pohang,36.0209,129.3715
Puch'on,37.4989,126.7831
Cheongju,36.6439,127.5012
Mokpo,34.8068,126.3958
Yeosu,34.7368,127.7458
Hongseong,36.6009,126.6650
Muan,34.9897,126.4714
Andong,36.5659,128.7250
Suwon,37.2578,127.0109
Sejong,36.6092,127.2919
Gangneung,37.7559,128.8962
Al Ahmadi,29.0769,48.0838
Al Jahra,29.3375,47.6581
Kuwait,29.3697,47.9783
George Town,19.2804,-81.3300
Pago Pago,-14.2740,-170.7046
Hagåtña,13.4745,144.7504
Maina,13.4692,144.7332
Capitol Hill,15.2137,145.7546
Renton,47.4757,-122.1904
Chehalis,46.6649,-122.9660
Mercer Island,47.5624,-122.2265
Lynnwood,47.8285,-122.3034
Centralia,46.7226,-122.9695
Mountlake Terrace,47.7921,-122.3077
Seattle,47.6217,-122.3238
Liberty Lake,47.6687,-117.1031
Airway Heights,47.6464,-117.5802
Brier,47.7924,-122.2736
Port Townsend,48.1219,-122.7873
Oak Harbor,48.2965,-122.6331
Anacortes,48.4878,-122.6291
Grandview,46.2432,-119.9082
Quincy,47.2342,-119.8512
Kelso,46.1249,-122.8907
Cheney,47.4900,-117.5789
Lacey,47.0444,-122.7933
Selah,46.6480,-120.5388
Sultan,47.8703,-121.8036
Edmonds,47.8114,-122.3534
Lake Forest Park,47.7592,-122.2877
Yakima,46.5926,-120.5492
Pacific,47.2610,-122.2507
Snoqualmie,47.5292,-121.8409
Lynden,48.9502,-122.4542
Federal Way,47.3091,-122.3358
Mill Creek,47.8631,-122.2037
Lakewood,47.1627,-122.5299
Port Angeles,48.1141,-123.4565
Wapato,46.4435,-120.4213
Arlington,48.1698,-122.1440
Sammamish,47.6045,-122.0446
Covington,47.3665,-122.1050
Wenatchee,47.4251,-120.3290
Omak,48.4214,-119.5178
Sedro-Woolley,48.5095,-122.2344
Sunnyside,46.3159,-120.0058
Normandy Park,47.4344,-122.3436
SeaTac,47.4444,-122.2985
Steilacoom,47.1702,-122.5938
Ridgefield,45.8112,-122.7053
Kennewick,46.1979,-119.1732
Pullman,46.7327,-117.1634
Longview,46.1471,-122.9642
West Richland,46.3115,-119.3996
Colville,48.5450,-117.8975
Prosser,46.2065,-119.7659
Maple Valley,47.3664,-122.0370
Auburn,47.3039,-122.2108
Burlington,48.4676,-122.3298
Connell,46.6627,-118.8403
Bainbridge Island,47.6439,-122.5434
Edgewood,47.2309,-122.2832
Shoreline,47.7563,-122.3425
Othello,46.8226,-119.1654
University Place,47.2146,-122.5461
Poulsbo,47.7417,-122.6408
